GEOID,TAZ
484530024261004,1516
484530017662017,1096
484530024261059,550
484530024261005,1516
484530024281023,549
484530017221006,198
484530018513002,1469
484530024281004,547
484530024072024,546
484530024281005,547
484530024281006,547
484530014022020,477
484530014022011,477
484530014022017,477
484530014022016,477
484530014022019,477
484530014022015,477
484530014022012,477
484530024281010,547
484530024072020,546
484530024072025,546
484530017661015,1110
484530017801179,1095
484530017801172,1095
484530017411007,12
484530024332025,2124
484530017801136,1095
484530017801171,1095
484530017801143,1095
484530017801161,1095
484530017801239,1095
484530017641135,1053
484530017801167,1095
484530017801173,1095
484530017662197,1665
484530017662196,1665
484530017641022,1053
484530017662195,1665
484530017802046,1753
484530017802047,1753
484530017802045,1753
484530017802048,1753
484530017802050,1753
484530017802040,1753
484530022085002,303
484530017384002,82
484530017802051,1753
484530022092010,618
484530018592021,629
484530018352003,1887
484530017792020,1095
484530017792016,1095
484530017801138,1095
484530017801235,1095
484530017681009,65
484530016042002,1573
484530016061003,341
484530001022015,315
484530001013009,326
484530001013000,327
484530001011011,316
484530024071022,1790
484530001013001,326
484530018414056,174
484530018414023,174
484530018414021,174
484530017482034,100
484530018611003,1467
484530019142009,56
484530018612015,1467
484530018612005,1467
484530018612014,1467
484530018612016,1467
484530017702003,1419
484530017701024,1721
484530017751005,96
484530017751038,96
484530017751023,566
484530018553010,1323
484530018585029,594
484530024313023,1806
484530024123021,517
484530024122001,517
484530024123015,517
484530024133004,518
484530024133007,518
484530024122004,517
484530024122003,517
484530017611007,23
484530003053004,290
484530003021000,331
484530015033020,1712
484530015033008,1712
484530017692012,68
484530017692044,68
484530017692017,68
484530017691018,1496
484530017692054,68
484530017691016,1495
484530017692015,68
484530017692057,68
484530017332004,73
484530017332007,73
484530017331003,73
484530017332005,73
484530019141023,56
484530017332003,73
484530017332008,73
484530017482008,100
484530017691014,1495
484530017371005,847
484530017372044,88
484530017762009,1420
484530017372024,74
484530017691009,1496
484530019161010,36
484530019161018,36
484530019161011,36
484530019161019,36
484530019082010,1670
484530018491004,202
484530019151037,57
484530017073019,232
484530016031009,343
484530022082004,1885
484530017793000,1097
484530017801113,10
484530017792015,1095
484530022085007,303
484530017793106,1097
484530017793107,1097
484530017792058,1097
484530018241000,221
484530017682054,1094
484530024281018,547
484530018491026,1785
484530018491027,1785
484530018491028,1785
484530018173006,233
484530018173010,233
484530018173013,233
484530018173014,233
484530018173017,233
484530018173026,233
484530018173022,233
484530018173011,233
484530018173009,233
484530018173012,233
484530018173021,233
484530018173019,233
484530018173020,233
484530017422061,21
484530018171003,233
484530018171004,233
484530018171005,233
484530018172006,246
484530024281015,1461
484530003053005,290
484530003052000,319
484530003051024,319
484530003051003,1967
484530003051006,319
484530015031009,1560
484530024091012,509
484530017751037,96
484530017751044,97
484530017771028,86
484530017481001,100
484530017752004,96
484530017752009,96
484530017752008,96
484530017741009,101
484530017721028,102
484530017761025,1420
484530017293002,98
484530017281022,525
484530017462002,1662
484530017682031,16
484530017663039,1115
484530017663034,1115
484530017801163,1095
484530017792078,1097
484530017792013,1095
484530017792009,1097
484530017801162,1095
484530017682117,26
484530019082003,59
484530017331001,76
484530017691000,1496
484530019161009,36
484530017692010,68
484530017692038,66
484530017692030,66
484530017331008,72
484530017692029,66
484530017681007,64
484530017692039,66
484530017681017,65
484530006032009,355
484530016053008,1623
484530016053005,1623
484530018601004,1468
484530018602004,1468
484530021131002,296
484530018601012,1468
484530024261007,1516
484530018601006,1468
484530018403039,1591
484530018601005,1468
484530016041036,352
484530016041035,352
484530016041028,352
484530016041027,352
484530016041041,352
484530016041020,352
484530016041021,352
484530016041012,352
484530016041017,352
484530016041024,352
484530016041016,352
484530016034016,355
484530006032008,1965
484530016052006,1623
484530016053001,1623
484530016052018,1623
484530016053007,1623
484530016054007,357
484530016054006,357
484530016053003,1623
484530006032001,1964
484530019161032,35
484530017841006,28
484530018601008,1468
484530018403019,1591
484530018403021,1591
484530024341026,1486
484530018531005,172
484530018512004,157
484530018512006,157
484530018411071,174
484530003042029,320
484530003042034,320
484530003041022,1971
484530018551000,1320
484530018601011,1468
484530018601007,1468
484530018552041,194
484530024071036,602
484530024071040,602
484530024071038,602
484530024071064,602
484530024071046,1567
484530024071028,602
484530024071056,1789
484530024071024,1567
484530024071063,1567
484530024071060,1567
484530024072023,546
484530024341017,554
484530024072040,554
484530024272007,530
484530019132020,313
484530016041030,352
484530016021002,369
484530019132002,313
484530024301000,519
484530019132039,313
484530016041008,352
484530019132019,313
484530016041033,352
484530013044007,1618
484530013044004,1618
484530013043005,1617
484530013043004,1617
484530013044010,1618
484530013041000,469
484530013044011,1618
484530013041008,469
484530013041010,469
484530013033008,451
484530013033012,451
484530013033001,451
484530013042008,1618
484530013033005,451
484530013033006,451
484530013032006,451
484530013032000,451
484530013033010,451
484530013044002,1618
484530013044005,1619
484530013044006,1619
484530018462001,171
484530018551009,194
484530018461021,171
484530017611041,1473
484530017611038,1473
484530024331020,603
484530018481018,171
484530018511004,157
484530017491005,78
484530017491002,78
484530017501003,58
484530017601000,1476
484530022092023,619
484530017143006,178
484530017602037,37
484530024352043,521
484530022091000,1098
484530017601053,37
484530019161040,35
484530017601055,37
484539800001033,499
484530019161039,35
484530022085013,303
484530017681004,64
484530024331005,524
484530024261057,600
484530024282012,547
484530024261055,600
484530023122016,444
484530023123017,444
484530023122000,444
484530023121000,443
484530023102026,610
484539800001024,500
484530021112018,1552
484530017652146,1588
484530021113030,1552
484530017284007,42
484530024022002,514
484530024112000,1512
484530024121003,1511
484530024311034,1509
484530024311042,1509
484530017801158,1095
484530017801068,10
484530017781012,17
484530017781020,17
484530017781027,17
484530017781025,17
484530017682145,2104
484530017642064,8
484530017642060,8
484530017642062,11
484530017641109,19
484530017641107,19
484530018262006,204
484530018503003,193
484530016043005,340
484530021062005,1530
484530022023032,302
484530022121046,304
484530022121051,304
484530022121041,304
484530022121036,304
484530022121066,304
484530022121061,304
484530023102012,610
484530023121001,444
484530023102029,610
484530017063005,214
484530023122001,444
484530023122006,444
484530023181017,442
484530024192008,516
484530022121065,304
484530022121071,1780
484530017642131,18
484530017841008,27
484530017841009,28
484530017831020,32
484530019121030,33
484530019121015,33
484530024192001,1512
484530024273001,1514
484530024122002,517
484530024273012,1514
484530024274001,1514
484530024273016,1514
484530024361005,534
484530024291013,540
484530024274013,1514
484530024072035,554
484530024311012,1508
484530024312017,1775
484530024321000,1774
484530024312028,1775
484530022111013,400
484530021062002,1991
484530021123013,297
484530021062003,1991
484530021062004,1991
484530021071001,323
484530021092004,1553
484530021092001,1553
484530021072005,1529
484530021072009,1529
484530021072006,1529
484530021123009,297
484530021074004,298
484530021074006,298
484530021073001,1529
484530021073000,1529
484530021074003,298
484530021073005,1529
484530017781023,17
484530017781021,17
484530017781040,17
484530017781041,17
484530017781038,17
484530017781071,17
484530017781018,17
484530017781037,17
484530017731008,1750
484530017731005,1750
484530017422072,21
484530018553065,194
484530018553042,593
484530018553067,1320
484530018553061,593
484530018553071,133
484530018592012,598
484530017801223,1095
484530017801194,1095
484530017801189,1095
484530017801188,1095
484530018292006,200
484530018503000,1999
484530018481017,1595
484530018472040,193
484530018632016,1596
484530018262010,204
484530018483013,193
484530018483008,1593
484530018262012,204
484530018472056,1594
484530018262003,204
484530018401013,1589
484530018472046,193
484530018472048,1594
484530018472059,193
484530018551008,194
484530024313014,1806
484530024321017,544
484530024321018,544
484539800001032,499
484530024312013,1775
484530024352040,521
484530024321008,533
484530024352046,521
484530018173008,233
484530019181004,1694
484530019183012,1693
484530019182004,365
484530024273009,529
484530019183011,365
484530019182002,365
484530024273010,529
484530024222019,538
484530019131016,364
484530019143003,57
484530024291003,538
484530016041026,352
484530019181009,1694
484530019181011,1694
484530024222007,528
484530017401001,1569
484530017373024,1497
484530017401003,86
484530017771019,86
484530019141021,56
484530019141009,56
484530019141010,56
484530019141004,56
484530017842013,29
484530017841005,28
484530017841027,28
484530018391042,1351
484530018391027,1351
484530018391028,1351
484530017602060,37
484530006031001,1964
484530002041024,1727
484530006031006,1964
484530006031005,1964
484530002043022,1724
484530002043015,1724
484530002043024,1724
484530002043029,344
484530002043016,1724
484530002041000,345
484530002041001,345
484530002043031,1726
484530002043030,1726
484530002041008,1727
484530002041014,1727
484530002041010,1727
484530002041015,1727
484530002041009,1727
484530002041025,1727
484530002041026,1727
484530018111025,266
484530018112016,266
484530012002049,403
484530012002048,403
484530024313004,520
484530019013001,1620
484530013031010,451
484530013033002,451
484530013031006,451
484530013031009,451
484530021073012,1529
484530021073014,1529
484530021072002,1529
484530021072004,1529
484530021072001,1529
484530021072000,1529
484530021073008,1529
484530021073013,1529
484530019121042,33
484530019121019,33
484530017611083,1473
484530013033004,451
484530016035021,354
484530016035020,354
484530016035014,354
484530016035017,354
484530016035018,354
484530016035016,354
484530016032007,342
484530016032017,342
484530016034000,355
484530014021004,440
484530014021011,454
484530014022002,454
484530018321009,222
484530018321013,222
484530018321014,222
484530018333016,242
484530018333028,242
484530018333025,242
484530018333027,242
484530018342072,224
484530018421082,207
484530018333023,242
484530017702028,1419
484530017743024,101
484530017493002,79
484530019151013,58
484530017742025,101
484530019151040,58
484530017501005,58
484530024313032,1806
484530018562031,1582
484530018562046,1582
484530018562042,227
484530018562017,1582
484530017193022,273
484530003071018,333
484530001021017,314
484530003041030,321
484530003071003,322
484530023122017,459
484530023123019,459
484530024352049,521
484530017551010,189
484530017771016,86
484530017551014,189
484530017401012,89
484530017612004,23
484530017652048,1823
484530018562035,243
484530024341027,554
484530020021000,489
484530018414030,1583
484530018414028,174
484530024261011,1516
484530024232006,536
484530018572013,159
484530018512008,157
484530018511014,157
484530018511000,157
484530018511007,157
484530018531008,172
484530018514011,1316
484530017842029,29
484530017842015,28
484530019111009,435
484530019111007,435
484530024311032,497
484530018571005,1353
484530018542022,1098
484530017692025,67
484530017692009,67
484530003071015,333
484530003071001,322
484530003071010,322
484530017842028,29
484530017842016,29
484530017742010,101
484530018341007,253
484530017471014,100
484530018333026,242
484530018333033,242
484530018334001,241
484530018341001,253
484530017851021,183
484530018333032,242
484530017851014,169
484530017482023,100
484530017461001,99
484530019162000,1678
484530018571007,1353
484530018341009,254
484530018342048,1580
484530018111006,266
484530018112003,266
484539800001016,499
484539800001023,499
484539800001010,500
484530017602040,37
484530018341002,253
484530017471011,535
484530024274018,1514
484530024352059,605
484530024291014,1517
484530024303006,540
484530024261045,600
484530024272012,530
484530024262008,423
484530024282000,548
484530024261042,600
484530024303009,540
484530024111022,1510
484530024112009,1511
484530024123008,517
484530024123012,517
484530024123010,517
484530024112015,1511
484530024112016,1511
484530024112017,1511
484530024112013,1511
484530024112012,1511
484530024123007,517
484530024123019,517
484530024273002,1514
484539800001037,499
484530023191000,500
484530023101010,500
484530023191002,499
484530024332009,1752
484530024332008,611
484530024331047,1752
484530024332007,611
484530024331052,1752
484530024331033,524
484530024331003,524
484530017742014,101
484530018551011,194
484530019121033,33
484530018513044,158
484530018551003,194
484530017831004,31
484530024321014,544
484530024321022,533
484530024321026,545
484530024322003,552
484530024122006,517
484530019102001,460
484530019193017,433
484530019193016,433
484530019192029,434
484530019193009,433
484530019103008,461
484530024191000,516
484530001013029,1985
484530017073017,216
484530017742016,101
484530017531039,1972
484530024341052,555
484530024322013,552
484530024341032,1488
484530024341009,557
484530024341008,557
484530024361018,1331
484530024361039,556
484530024361044,2233
484530019101007,367
484530019181010,1694
484530019101003,1695
484530019101000,367
484530019192011,434
484530019192001,434
484530024273000,516
484530019101015,367
484530019102004,460
484530024273017,1513
484530019192020,434
484530025002011,1601
484530021062001,1530
484530021062006,1530
484530021062008,1530
484530021123014,297
484530018421014,1592
484530018351006,223
484530018562021,226
484530017702029,1419
484530018351005,223
484530018421048,1629
484530018352006,1887
484530018352005,1888
484530018352009,1888
484530018351002,223
484530018351010,223
484530018342092,255
484530017481002,100
484530018331003,1732
484530018351004,223
484530018331002,241
484530018331005,241
484530018334000,241
484530018331001,241
484530018331007,241
484530018331008,241
484530018334005,241
484530018131010,251
484530018341011,1992
484539800001006,499
484530016031010,343
484530001013020,1984
484530002043017,1724
484530002043032,1726
484530002043034,1726
484530006032002,355
484530016033000,355
484530002041013,1727
484530002041022,1727
484530017662082,9
484530017662088,9
484530017662010,1108
484530017662003,1665
484530017802014,1753
484530017802020,1753
484530017661020,1665
484530017802056,1753
484530017751013,93
484530017742062,101
484530023102062,500
484530018612012,1467
484530018414072,174
484530018492000,1631
484530009023029,1442
484530023073004,1686
484530024311023,1508
484530023131004,484
484530024321003,318
484530009022017,1548
484530009022023,1549
484530009022037,601
484530017662204,1109
484530017662068,1109
484530017662090,9
484530022023062,302
484530024212018,542
484530024112004,1512
484530024112007,1512
484530024112006,1512
484530023102055,500
484530023102054,500
484530021112025,1546
484530021112026,1546
484530021112024,1546
484530021112023,1546
484530021112012,1552
484530021112013,1552
484530022081021,1525
484530018132018,1671
484530018132016,1671
484530018132011,1671
484530018132012,1671
484530018132010,1671
484530018131013,1671
484530018481004,1595
484530018481002,1595
484530018642007,173
484530018403036,1591
484530024252012,1460
484530024252016,1460
484530022023044,302
484530022023035,302
484530002031005,1681
484530018051010,249
484530018451005,220
484530018472021,1594
484530018472014,1594
484530018552054,133
484530018554031,133
484530018554045,133
484530018554026,133
484530018554023,133
484530018554019,133
484530018554014,133
484530018554021,133
484530018112006,266
484530017652051,1823
484530017652049,1823
484530018514008,1316
484530018572051,159
484530018572049,159
484530018584020,2113
484530018584025,2113
484530017662059,1109
484530024252019,1460
484530024252009,1460
484530024252005,1460
484530024252014,1460
484530024232012,536
484530024024012,350
484530024024010,350
484530024024011,350
484530023122023,444
484530022023045,302
484530022023048,302
484530022023034,302
484530022023042,302
484530022023039,302
484530022023043,302
484530022023040,302
484530017801011,10
484530017652030,5
484530017652040,1823
484530018514001,148
484530018514005,1316
484530018572047,159
484530018572038,159
484530018552020,133
484530018553019,593
484530018584007,2113
484530018581044,2113
484530018584014,398
484530018585003,594
484530018591011,2119
484530017662072,1109
484530017662077,1109
484530017662078,1109
484530017662058,1109
484539800001034,499
484530018511012,157
484530017284010,1659
484530022023049,269
484530022023054,302
484530022023052,269
484530022082003,303
484530022121042,304
484530022121044,304
484530022121038,304
484530022121050,304
484530022121045,304
484530022121064,304
484530017731033,1750
484530017602079,21
484530017601005,1475
484530017612028,23
484530017193010,282
484530017193017,282
484530017193018,1474
484530017162012,213
484530019131010,336
484530019131004,309
484530019122013,271
484530016041004,352
484530017601022,22
484530017612014,1475
484530017612026,23
484530017612025,23
484530017611076,31
484530017611011,23
484530017611033,1473
484530017611034,1473
484530017731014,1750
484530017642123,19
484530017602014,37
484530017801187,1095
484530018494000,1998
484530018391031,1351
484530018421091,1629
484530019151027,62
484530019082023,61
484530018332010,1734
484530018392024,1351
484530017792073,1097
484530017792083,1097
484530017641076,1053
484530017641078,1053
484530017641072,1053
484530017601029,22
484530018233007,1684
484530018421050,225
484530018322018,222
484530018342022,1454
484530018421025,1629
484530019143013,57
484530022091003,620
484530017501007,80
484530019151043,58
484530019151030,63
484530019151029,62
484530019142010,57
484530017494002,78
484530017493008,79
484530019142011,57
484530017494000,78
484530017493004,79
484530017502012,502
484530019151055,487
484530019151054,487
484530019151007,58
484530017502011,502
484530017501016,80
484530019174009,486
484530019151053,57
484530019151009,58
484530019143001,57
484530017701029,92
484530017701005,1721
484530017372042,88
484530024311033,1509
484530017841012,22
484530017842032,22
484530019161007,36
484530017831031,32
484530017611082,1473
484530019121020,95
484530019131028,33
484530019131025,334
484530017731004,1750
484530017482040,100
484530017482037,100
484530017284032,1660
484530017841003,27
484530017841017,28
484530017842017,28
484530017601079,22
484530017842030,28
484530017841000,27
484530019161030,35
484530017842021,22
484530019151061,487
484530019012022,466
484530020042001,467
484530017121017,488
484530019151059,487
484530017502010,502
484530024261022,1810
484530017482042,100
484530024211012,1769
484530024261067,600
484530017482039,100
484530017792081,1097
484530017793009,1097
484530017651098,13
484530018581037,398
484530018581009,398
484530018581031,398
484530018581016,398
484530018581033,398
484530018581032,398
484530017411009,12
484530017411060,12
484530017652080,6
484530008031029,393
484530017421042,20
484530017421037,20
484530017385006,84
484530006035004,1557
484530017411042,12
484530017422034,21
484530017422031,21
484530017732033,1535
484530017601081,37
484530017422053,21
484530017422066,21
484530024341035,554
484530017652111,6
484530017652084,6
484530004022013,390
484530008031035,393
484530008023000,415
484530008023004,415
484530008023007,1523
484530008023010,1523
484530008023006,415
484530008022002,415
484530008022003,415
484530008023008,1523
484530008021005,394
484530008021004,394
484530004022003,1758
484530008021016,394
484530021091015,395
484530008021001,394
484530008021002,394
484530017552037,87
484530017421024,20
484530017422086,20
484530018061001,1673
484530017751032,96
484530017752010,96
484530017751039,97
484530017751004,97
484530017751002,97
484530017721022,102
484530017743021,97
484530017772023,86
484530017401007,89
484530017772020,86
484530017771032,86
484530017771027,86
484530017771026,86
484530017771031,86
484530017772014,86
484530016052008,1623
484530017053004,230
484530016054013,357
484530017052009,230
484530017121023,488
484530017122014,506
484530017184006,1696
484530017191001,39
484530017283000,1659
484530017284033,525
484530017282005,1661
484530017291008,98
484530017501012,80
484530017491011,78
484530006031000,355
484530003052007,1969
484530018491019,1786
484530018491024,1449
484530017073008,231
484530018492002,1631
484530017542028,199
484530021122002,294
484530021133019,296
484530018401034,1590
484530017141024,178
484530017141050,178
484530017143014,178
484530017143002,178
484530017161009,212
484530018621026,160
484530018621029,160
484530018582064,1402
484530018582012,1402
484530018582021,1402
484530018582013,1402
484530018582015,1402
484530018582018,1402
484530018582036,2213
484530018582054,1402
484530018582039,1402
484530018582040,1402
484530018582053,1402
484530018582041,1402
484530018582063,1402
484530018582058,1402
484530018582046,2213
484530021113005,1544
484530017421018,20
484530017372051,1569
484530017401018,89
484530017372060,1568
484530017421050,20
484530017402013,1569
484530017383008,1498
484530017422008,20
484530021072003,1529
484530022121003,1779
484530022091103,1456
484530017183005,1696
484530017511001,1574
484530017181007,1697
484530017181005,1697
484530017072022,1699
484530024313020,1806
484530017572012,196
484530018172014,246
484530015011005,258
484530015043003,260
484530015052006,276
484530015052004,276
484530015051001,276
484530015052012,276
484530015042006,1675
484530015052019,276
484530018571046,1585
484530017491013,78
484530018041014,1634
484530015034005,1447
484530015034007,1447
484530015033027,1712
484530015043022,261
484530015043017,260
484530015044003,261
484530015044021,261
484530018052005,249
484530018061005,250
484530018062004,1673
484530018173018,233
484530018171002,233
484530018181019,1579
484530017751026,566
484530017751024,566
484530017751027,566
484530017721019,1463
484530024071025,602
484530017721026,102
484530017761026,1420
484530017761027,1420
484530017771023,86
484530018411016,174
484530017372009,74
484530017761028,1420
484530017293020,98
484530017293007,98
484530017652003,5
484530018541028,1357
484530018621000,160
484530018583003,558
484530018401005,1589
484530018562052,227
484530018562051,227
484530018562050,227
484530018542002,627
484530018412005,1592
484530018411026,175
484530018411066,175
484530018512002,157
484530018581018,398
484530021111002,425
484530008011000,1646
484530008011004,1646
484530021111003,425
484530008011002,1646
484530021102000,1776
484530021092006,1553
484530022071015,401
484530022023037,302
484530022023059,302
484530022023061,302
484530018421001,208
484530018421005,208
484530018421002,208
484530018582006,1402
484530018582016,1402
484530018582005,1402
484530018413019,174
484530017411056,12
484530018213006,219
484530018211006,1730
484530018211000,1730
484530018201009,1578
484530018203023,235
484530018191014,237
484530018191000,238
484530018191018,237
484530018222004,1683
484530018223006,1683
484530018452016,220
484530018552014,133
484530018552010,133
484530018552043,194
484530018554030,133
484530018552052,160
484530018622006,160
484530018621013,160
484530018621033,160
484530018621017,160
484530018621014,160
484530018621015,160
484530018621018,160
484530018621012,160
484530018621032,160
484530017801041,10
484530017652179,1823
484530017571006,196
484530017552033,195
484530017552035,195
484530017641137,1053
484530017782014,17
484530018582052,2213
484530018582037,2213
484530018582048,2213
484530018582049,2213
484530018582042,2213
484530018582050,2213
484530018582055,1402
484530018582032,2213
484530018582035,2213
484530018582014,1402
484530018582059,2213
484530015052015,276
484530015053007,277
484530019103004,461
484530019192030,434
484530019104002,448
484530019104005,448
484530017461013,99
484530019142001,57
484530019143005,57
484530019174013,486
484530017761010,1420
484530017471012,100
484530017503015,504
484530008021018,394
484530008022001,1685
484530008023012,416
484530008021019,394
484530008011001,1645
484530008023014,1523
484530008023016,1523
484530008011009,1643
484530008011003,1646
484530008011011,1643
484530009021014,1522
484530009022004,1443
484530009021008,1522
484530009021006,1522
484530009021004,1550
484530009021016,1550
484530009022000,1548
484530003061035,1362
484530024282024,547
484530017682166,2104
484530017682073,1666
484530017642008,8
484530017543003,199
484530017851000,170
484530018592015,598
484530018591018,2119
484530017142027,180
484530017141046,178
484530021062009,1530
484530021062012,1530
484530021091013,351
484530021091012,351
484530021091011,351
484530021091010,395
484530017642134,1750
484530017642148,18
484530017642100,19
484530024331040,1338
484530024331056,501
484530024332024,1337
484530017373013,75
484530018421039,208
484530024252000,1518
484530017642114,19
484530017494006,1499
484530017721021,1463
484530017411065,12
484530018581000,398
484530017751012,93
484530017743033,101
484530022111002,400
484530017281019,1661
484530017285018,98
484530017502007,502
484530017503008,504
484530017385003,84
484530018242002,221
484530018242011,221
484530021091017,395
484530008021010,394
484530008021009,394
484530021091018,395
484530008021008,394
484530008023011,416
484530009011000,418
484530009011001,418
484530008021013,394
484530024341034,1488
484530009021005,1522
484530024313000,1504
484530017063010,229
484530017531040,1972
484530024311044,497
484530024311043,497
484530017531002,215
484530017531003,215
484530018051016,249
484530018051002,249
484530018202006,1466
484530018202002,1466
484530018042000,592
484530018051019,249
484530018512003,157
484530018391036,1351
484530018391048,1629
484530018041000,1633
484530018203010,1578
484530018203013,1578
484530018191002,238
484530018203002,235
484530018213018,1731
484530018491023,1449
484530018213003,1450
484530018213005,219
484530018391032,175
484530018261000,2000
484530024261006,1516
484530018392016,206
484530018631011,1596
484530018631001,173
484530018632000,1596
484530018513043,158
484530018513042,158
484530018513029,158
484530018401007,1589
484530017612007,1475
484530017662143,1096
484530017662145,1096
484530017651104,13
484530017801135,1095
484530017801000,1753
484530017801002,1753
484530017801006,1753
484530017143011,178
484530017143012,178
484530017662170,9
484530017162002,213
484530017612013,1475
484530017792065,1097
484530017293006,98
484530017293023,98
484530017293019,98
484530017293001,98
484530017292002,98
484530017292005,98
484530019104004,448
484530017292006,98
484530017292009,98
484530017293026,98
484530017292010,98
484530017291022,98
484530002061006,317
484530002061022,317
484530002061020,317
484530002061021,317
484530002042007,328
484530022091084,1099
484530022091039,1099
484530022091037,1099
484530022091083,1099
484530022091090,1099
484530022091091,1099
484530022091092,1099
484530022091089,1099
484530022091095,1099
484530022091093,1099
484530022091082,1099
484530022091045,1099
484530022011009,268
484530022023024,269
484530022011010,268
484530017721012,1463
484530017721011,1463
484530024282027,550
484530022081037,429
484530017451000,170
484530024072036,549
484530017642049,8
484530017612006,23
484530024352018,2122
484530024352000,609
484530017642137,1750
484530022101044,616
484530017642018,8
484530024312022,1775
484530017133006,1771
484530017494009,1499
484530018552035,133
484530018342012,224
484530018341015,1993
484530018334002,241
484530018341008,254
484530021121006,294
484530017793040,1097
484530013072007,1614
484530013072006,1613
484530013052024,1616
484530013073011,472
484530013072009,1614
484530013072010,1614
484530013052021,1616
484530013052022,1616
484530013053025,476
484530013084000,475
484530013081008,1615
484530013082001,1615
484530013082000,1615
484530013081002,1615
484530013081000,1615
484530013081001,1615
484530017142023,1477
484530017811005,1478
484530017601071,22
484530017601054,37
484530017831036,31
484530017831023,32
484530016031015,343
484530017062003,230
484530017061006,1787
484530017054012,230
484530017652133,1823
484530017731006,1750
484530018553001,594
484530018561035,1341
484530022121024,1340
484530022101008,563
484530022072069,1338
484530024331048,501
484530018541067,1098
484530018472039,173
484530022093025,621
484530017491020,77
484530017411029,12
484530024303011,540
484530018333005,1732
484530023102015,610
484530018583005,558
484530018622046,160
484530017142033,180
484530017652137,1823
484530024303012,540
484530018582025,2213
484530021092003,1553
484530021092002,1553
484530017662057,1109
484530017732018,1535
484530017373001,1497
484530017781054,17
484530017373006,75
484530017741005,101
484530017373012,75
484530017141021,178
484530018511019,157
484530017651018,576
484530017652141,1823
484530017602007,37
484530018584027,2113
484530018581021,398
484530018581026,398
484530018581022,398
484530018581034,398
484530018581005,398
484530018581006,594
484530018581008,398
484530018581036,398
484530018585001,594
484530018585005,594
484530018585006,594
484530017772005,1420
484530017762003,1420
484530019172001,50
484530019183003,364
484530019182003,365
484530019102013,460
484530019182000,1695
484530019101008,367
484530019193013,433
484530019193019,433
484530017141040,178
484530017652087,6
484530024352051,521
484530018491006,201
484530024351024,2123
484530017421039,20
484530003051012,319
484530003051002,1967
484530003051007,319
484530003051013,319
484530003051017,319
484530003051014,319
484530003051028,319
484530003051020,319
484530003051030,319
484530003051015,319
484530003042021,320
484530003042023,320
484530015031013,1560
484530015031015,1560
484530015031023,1560
484530015031014,1560
484530015031024,1560
484530024093006,509
484530014023001,1562
484530014032013,1519
484530015012011,274
484530015012018,274
484530015011009,258
484530015011004,258
484530015042003,260
484530015051006,276
484530015051018,276
484530015054009,277
484530015053001,277
484530016043017,1573
484530016041009,352
484530016041034,352
484530016041000,340
484530016042001,1573
484530016022001,370
484530016022022,370
484530016035011,354
484530016035019,354
484530016035024,354
484530016033002,355
484530016044007,352
484530017651078,13
484530023102027,610
484530024352037,521
484530018511013,157
484530018511005,157
484530018511016,157
484530018531001,172
484530018511006,157
484530005002013,1558
484530018542024,1098
484530023181006,442
484530022101036,616
484530017651063,13
484530017411019,12
484530017401015,89
484530017771011,84
484530018462009,171
484530017422028,21
484530017422024,21
484530017422019,20
484530001013028,1985
484530016034019,355
484530002043025,1724
484530002041002,345
484530002041016,1727
484530002041005,345
484530006032005,1965
484530006033000,356
484530006043006,1962
484530006035002,1557
484530009021017,1550
484530009021021,1550
484530009022016,1548
484530008011005,1646
484530009021018,1550
484530008011015,1643
484530008011018,1646
484530008011012,1643
484530008011014,1643
484530009021019,1550
484530008011016,1644
484530009021003,1551
484530008011025,1644
484530009021002,1551
484530021091014,395
484530018512001,157
484530017772022,86
484530017771021,86
484530017762013,1420
484530017772015,86
484530017772019,86
484530017461018,89
484530017752006,96
484530017721031,1463
484530017752001,1421
484530017752005,96
484530017752007,96
484530016044026,352
484530016053004,1623
484530016051002,353
484530016051003,353
484530016051010,353
484530023081002,478
484530024022012,513
484530024021002,514
484530024031011,492
484530017741010,101
484530017741004,101
484530017743007,101
484530017481029,100
484530017481034,100
484530017481033,100
484530017481030,100
484530017741011,101
484530017751031,97
484530017752013,96
484530017481031,100
484530017751046,97
484530017743000,101
484530017743002,101
484530017743001,101
484530017741003,101
484530024031019,1654
484530024032001,1653
484530024032002,1653
484530024102003,512
484530024111010,1507
484530024123000,1511
484530024133003,1989
484530024221001,283
484530024221017,527
484530024223024,537
484530024223012,1805
484530002043026,344
484530018412014,1592
484530017793076,1097
484530022091049,1099
484530022091031,1455
484530022091032,1455
484530022091033,1455
484530022091028,1455
484530022091036,1455
484530022091016,1455
484530022091027,1455
484530022091035,1455
484530022091024,1455
484530022091030,1455
484530020022004,489
484530013042009,1618
484530013042001,1617
484530013033013,451
484530013042005,1618
484530013042004,1617
484530017121030,488
484530017121032,488
484530017121031,488
484530017122010,506
484530017122007,506
484530017121018,488
484530017121024,488
484530013041003,469
484530017121022,488
484530017121033,488
484530017121021,488
484530017121034,488
484530020021006,489
484530019171000,41
484530017542000,199
484530018283004,192
484530018283008,192
484530018283018,192
484530018283012,192
484530018291002,200
484530018282013,192
484530018281002,192
484530018281003,192
484530018281010,192
484530013084001,475
484530023083000,1611
484530013081005,1615
484530023083004,479
484530013081010,1615
484530013053019,476
484530017451003,184
484530017451008,191
484530017452002,191
484530017452010,191
484530017451020,191
484530018283011,192
484530018281004,192
484530018462005,171
484530018061008,1684
484530018281021,192
484530018531026,172
