GEOID,zone_id
060971542022064,336
060971542022063,336
060971542022062,336
060971542022061,336
060971542022060,336
060971542022059,336
060971542022058,336
060971542022057,336
060971542022056,336
060971542022055,336
060971542022054,336
060971542022053,336
060971542022052,336
060971542022051,336
060971542022050,336
060971542022049,336
060971542022048,336
060971542022047,336
060971542022046,336
060971542022045,336
060971542022044,336
060971542022043,336
060971542022042,336
060971542022041,336
060971542022040,336
060971542022039,336
060971542022038,336
060971542022037,336
060971542022036,336
060971542022035,336
060971542022034,336
060971542022033,336
060971542022032,336
060971542022031,336
060971542022030,336
060971542022029,336
060971542022028,336
060971542022027,336
060971542022026,336
060971542022025,336
060971542022024,336
060971542022023,336
060971542022022,336
060971542022021,336
060971542022020,336
060971542022019,336
060971542022018,336
060971542022017,336
060971542022016,336
060971542022015,336
060971542022014,336
060971542022013,336
060971542022012,336
060971542022011,336
060971542022010,336
060971542022009,336
060971542022008,336
060971542022007,336
060971542022006,336
060971542022005,336
060971542022004,336
060971542022003,336
060971542022002,336
060971542022001,336
060971542022000,336
060971542021084,336
060971542021083,336
060971542021082,336
060971542021081,336
060971542021080,336
060971542021079,336
060971542021078,336
060971542021077,336
060971542021076,336
060971542021075,336
060971542021074,336
060971542021073,336
060971542021072,336
060971542021071,336
060971542021070,336
060971542021069,336
060971542021068,336
060971542021067,336
060971542021066,336
060971542021065,336
060971542021064,336
060971542021063,336
060971542021062,336
060971542021061,336
060971542021060,336
060971542021059,336
060971542021058,336
060971542021057,336
060971542021056,336
060971542021055,336
060971542021054,336
060971542021053,336
060971542021052,336
060971542021051,336
060971542021050,336
060971542021049,336
060971542021048,336
060971542021047,336
060971542021046,336
060971542021045,336
060971542021044,336
060971542021043,336
060971542021042,336
060971542021041,336
060971542021040,336
060971542021039,336
060971542021038,336
060971542021037,336
060971542021036,336
060971542021035,336
060971542021034,336
060971542021033,336
060971542021032,336
060971542021031,336
060971542021030,336
060971542021029,336
060971542021028,336
060971542021027,336
060971542021026,336
060971542021025,336
060971542021024,336
060971542021023,336
060971542021022,336
060971542021021,336
060971542021020,336
