,ncessch,county_code,y,x,enrollment,TAZ
0,60000210346,1,37.562647999999996,-121.96336000000001,47.0,720
1,60000310347,1,37.559633000000005,-121.96303799999998,392.0,720
2,60000608773,41,37.996711,-122.594493,389.0,927
3,60000608774,41,38.003535,-122.605953,799.0,927
4,60000608775,41,37.99078,-122.575073,369.0,928
5,60000608776,41,37.970929999999996,-122.56756999999999,398.0,1000
6,60000612911,41,38.00557,-122.57368100000001,365.0,928
7,60001906929,1,37.714259999999996,-121.9367,811.0,658
8,60001908443,1,37.709946,-121.88387900000001,874.0,777
9,60001909273,1,37.721959999999996,-121.9271,2273.0,778
10,60001909274,1,37.709742,-121.920907,56.0,778
11,60001909275,1,37.715231,-121.92295700000001,769.0,778
12,60001909276,1,37.722351,-121.93323600000001,453.0,658
13,60001909278,1,37.711839000000005,-121.918954,873.0,778
14,60001912078,1,37.718702,-121.86254199999999,891.0,760
15,60001912927,1,37.71248,-121.859541,836.0,760
16,60001913169,1,37.715748,-121.865949,1388.0,760
17,60001913862,1,37.718657,-121.844351,741.0,760
18,60002006951,1,37.692029,-121.860955,621.0,759
19,60002008444,1,37.68533,-121.896,1167.0,761
20,60002008445,1,37.65228,-121.8841,689.0,783
21,60002009279,1,37.673,-121.9204,2085.0,780
22,60002009280,1,37.655837,-121.874909,104.0,784
23,60002009282,1,37.668352,-121.875069,2628.0,782
24,60002009283,1,37.684090999999995,-121.909049,825.0,659
25,60002009284,1,37.680424,-121.920367,690.0,781
26,60002009285,1,37.672165,-121.8706,628.0,759
27,60002009286,1,37.69259,-121.874074,785.0,761
28,60002009287,1,37.660178,-121.862425,674.0,784
29,60002009288,1,37.673182000000004,-121.885429,739.0,782
30,60002009289,1,37.675571000000005,-121.882749,1192.0,782
31,60002009290,1,37.655128000000005,-121.855746,611.0,762
32,60002009682,1,37.654456,-121.88405,1272.0,783
33,60002109291,1,37.59261,-121.8845,281.0,780
34,60003401797,97,38.541207,-122.791568,474.0,402
35,60003405470,97,38.542120000000004,-122.81774399999999,1712.0,401
36,60003406982,97,38.54634,-122.8089,945.0,332
37,60003406983,97,38.550242,-122.82712,1081.0,401
38,60003408407,97,38.544367,-122.80947900000001,449.0,332
39,60003408652,97,38.55025,-122.815781,79.0,332
40,60003409465,97,38.557769,-122.81316100000001,459.0,402
41,60003411882,97,38.466301,-122.772951,86.0,308
42,60003412585,97,38.54943,-122.814051,44.0,332
43,60004402139,97,38.613265000000006,-122.861204,382.0,333
44,60004402140,97,38.62283,-122.867223,616.0,415
45,60004402141,97,38.616942,-122.86648100000001,366.0,333
46,60004406727,97,38.62283,-122.867223,14.0,415
47,60004412872,97,38.613265000000006,-122.861204,284.0,333
48,60008010978,55,38.279418,-122.256758,0.0,1010
49,60008410731,1,37.66907,-121.77402099999999,0.0,770
50,60008510732,1,37.638245,-122.100624,0.0,711
51,60008610733,1,37.528290999999996,-121.98319199999999,0.0,726
52,60008810734,1,37.7796,-122.287761,0.0,580
53,60009210761,13,37.934912,-122.069744,0.0,809
54,60011710955,41,38.013782,-122.550276,0.0,925
55,60012811476,95,38.27937,-121.99700000000001,0.0,384
56,60012911485,97,38.512264,-122.79811000000001,0.0,289
57,60013511457,85,37.278564,-121.865774,0.0,1343
58,60013711459,85,37.00387,-121.57819099999999,0.0,225
59,60013911410,75,37.77532,-122.48434099999999,0.0,1227
60,60014211433,81,37.5258,-122.262951,0.0,1288
61,60134312546,85,37.351,-122.0358,0.0,171
62,60141112672,75,37.7633,-122.46362099999999,82.0,1149
63,60141212768,75,37.72705,-122.43531100000001,231.0,1081
64,60141913136,13,38.01205,-121.88673100000001,194.0,851
65,60143113939,75,37.76012,-122.41136100000001,77.0,1070
66,60143313938,75,37.718531,-122.39026000000001,72.0,1077
67,60165000032,13,37.904563,-122.09697299999999,1423.0,873
68,60165000033,13,37.866819,-122.12762,1300.0,874
69,60165000035,13,37.89095,-122.05503600000002,1528.0,382
70,60165000036,13,37.841004999999996,-122.14609899999999,1232.0,878
71,60165010751,13,37.876258,-122.075461,39.0,836
72,60177000003,1,37.77174,-122.2848,297.0,581
73,60177000006,1,37.744106,-122.251447,591.0,585
74,60177000041,1,37.764725,-122.24678,1718.0,582
75,60177000042,1,37.777401,-122.28513600000001,502.0,580
76,60177000043,1,37.744516,-122.23810700000001,622.0,585
77,60177000044,1,37.764446,-122.234822,478.0,577
78,60177000045,1,37.771566,-122.28948500000001,1336.0,581
79,60177000047,1,37.76918,-122.2512,438.0,582
80,60177000048,1,37.775903,-122.281489,117.0,580
81,60177000049,1,37.753009999999996,-122.2315,888.0,616
82,60177000051,1,37.761686,-122.260227,520.0,618
83,60177000054,1,37.7538,-122.238253,593.0,616
84,60177000057,1,37.760863,-122.261706,468.0,618
85,60177004337,1,37.769290000000005,-122.2626,339.0,615
86,60177008673,1,37.779201,-122.287274,379.0,580
87,60177008674,1,37.76435,-122.195471,165.0,535
88,60177010547,1,37.7799,-122.2805,175.0,580
89,60177011549,1,37.782546999999994,-122.285119,535.0,579
90,60177012399,1,37.779201,-122.287274,528.0,580
91,60177013107,1,37.77272,-122.27188100000001,304.0,614
92,60177013871,1,37.776559999999996,-122.285351,72.0,580
93,60186000059,1,37.89549,-122.29120400000001,1210.0,555
94,60186000060,1,37.897909999999996,-122.2953,895.0,555
95,60186000061,1,37.889646,-122.295596,548.0,557
96,60186000062,1,37.88863,-122.2886,497.0,594
97,60186007638,1,37.89625,-122.292371,16.0,555
98,60186007937,1,37.88767,-122.3008,652.0,593
99,60189000064,97,38.655534,-122.79351399999999,123.0,335
100,60231000100,85,37.344367999999996,-121.840143,328.0,1410
101,60231000101,85,37.344812,-121.82968000000001,418.0,1405
102,60231000102,85,37.36769,-121.81480400000001,506.0,1418
103,60231000103,85,37.34005,-121.837374,489.0,1356
104,60231000104,85,37.337786,-121.829705,423.0,1357
105,60231000105,85,37.370118,-121.815748,607.0,1417
106,60231000106,85,37.350175,-121.83199099999999,442.0,1364
107,60231000107,85,37.330826,-121.839078,525.0,1354
108,60231000108,85,37.378199,-121.824142,569.0,1419
109,60231000109,85,37.360496000000005,-121.825428,427.0,1416
110,60231000110,85,37.350532,-121.841054,368.0,1360
111,60231000111,85,37.34879,-121.84444099999999,456.0,1360
112,60231000112,85,37.381032,-121.83261399999999,423.0,1413
113,60231000113,85,37.335846000000004,-121.825907,522.0,10
114,60231000116,85,37.341431,-121.814149,477.0,1359
115,60231000120,85,37.35009,-121.823545,418.0,1407
116,60231000121,85,37.351467,-121.85241299999998,441.0,1360
117,60231000122,85,37.37451,-121.84266000000001,677.0,1363
118,60231008782,85,37.376325,-121.84269599999999,401.0,1363
119,60231011444,85,37.337856,-121.839923,406.0,1356
120,60231011445,85,37.350257,-121.851914,249.0,1360
121,60231011446,85,37.336307,-121.829637,285.0,1357
122,60231011793,85,37.345478,-121.812712,586.0,1359
123,60231012063,85,37.369056,-121.836896,589.0,1415
124,60231012989,85,37.32651,-121.834465,439.0,1355
125,60231013126,85,37.350532,-121.841054,289.0,1360
126,60231013778,85,37.33797,-121.840501,206.0,1356
127,60231013844,85,37.350102,-121.845215,98.0,1360
128,60267000193,97,38.407415,-122.825352,1273.0,306
129,60267000194,97,38.481285,-122.88870700000001,585.0,331
130,60267000195,97,38.406277,-122.823696,91.0,306
131,60267012096,97,38.406354,-122.82306899999999,0.0,306
132,60267012473,97,38.40627,-122.82261100000001,46.0,306
133,60285000156,13,37.971356,-121.776075,480.0,908
134,60285000207,13,38.006282,-121.816298,1798.0,845
135,60285000208,13,38.006665000000005,-121.81106000000001,752.0,843
136,60285000209,13,37.995281,-121.800322,539.0,737
137,60285000211,13,38.007863,-121.81155600000001,506.0,843
138,60285000212,13,38.007437,-121.80198700000001,529.0,733
139,60285000213,13,38.005514,-121.81308100000001,143.0,843
140,60285000214,13,37.999547,-121.816229,558.0,845
141,60285000215,13,37.996435,-121.832125,640.0,846
142,60285000216,13,37.993044,-121.81406899999999,1077.0,734
143,60285000217,13,37.984951,-121.812922,644.0,734
144,60285000218,13,38.002491,-121.850921,611.0,735
145,60285004440,13,37.969984000000004,-121.76730900000001,607.0,908
146,60285005724,13,37.963604,-121.775155,2431.0,842
147,60285007017,13,38.005990000000004,-121.81276100000001,7.0,843
148,60285007492,13,37.985904999999995,-121.7686,465.0,848
149,60285007493,13,37.988338,-121.82677,196.0,847
150,60285008454,13,37.95816,-121.770591,499.0,842
151,60285009517,13,38.01713,-121.81616799999999,380.0,843
152,60285009703,13,37.976843,-121.79567800000001,573.0,908
153,60285010752,13,37.965927,-121.75349399999999,489.0,840
154,60285011275,13,37.968501,-121.798119,1100.0,884
155,60285011276,13,37.962561,-121.789048,767.0,884
156,60285011573,13,37.999902,-121.792144,201.0,733
157,60285011904,13,38.000189,-121.740494,815.0,731
158,60285011984,13,38.010818,-121.82486200000001,198.0,843
159,60285012278,13,37.94807,-121.76817,685.0,842
160,60420000379,81,37.705405,-122.41419099999999,197.0,1244
161,60420000380,81,37.700495000000004,-122.41394,189.0,1244
162,60438000393,97,38.39711,-122.735881,429.0,315
163,60438000394,97,38.420986,-122.70167,405.0,410
164,60438007865,97,38.412244,-122.73021299999999,426.0,315
165,60438011843,97,38.40118,-122.709271,536.0,411
166,60438013478,97,38.39711,-122.735881,108.0,315
167,60453000414,81,37.524145000000004,-122.282537,449.0,1307
168,60453000416,81,37.509384000000004,-122.32251799999999,495.0,1275
169,60453000418,81,37.525071999999994,-122.275714,554.0,1273
170,60453000419,81,37.511489000000005,-122.311879,1199.0,1275
171,60453004019,81,37.516038,-122.30648000000001,365.0,1274
172,60453007417,81,37.53781,-122.2348,502.0,1314
173,60453012574,81,37.54337,-122.24633100000001,499.0,1314
174,60462000422,95,38.064772999999995,-122.17415,1664.0,328
175,60462000423,95,38.067932,-122.171884,1187.0,327
176,60462000424,95,38.062523999999996,-122.170825,476.0,328
177,60462000425,95,38.050074,-122.150904,65.0,295
178,60462000427,95,38.058982,-122.147876,457.0,296
179,60462002832,95,38.085434,-122.15975900000001,530.0,326
180,60462009116,95,38.081745,-122.170225,552.0,327
181,60462012327,95,38.049714,-122.14911000000001,14.0,295
182,60465000429,97,38.434526,-122.66186499999999,441.0,268
183,60465000430,97,38.42951,-122.672982,592.0,412
184,60474000431,1,37.87688,-122.2706,448.0,565
185,60474000432,1,37.866237,-122.27126899999999,3113.0,603
186,60474000436,1,37.86155,-122.2518,305.0,572
187,60474000441,1,37.87887,-122.2854,422.0,598
188,60474000443,1,37.881671999999995,-122.277199,1027.0,597
189,60474000445,1,37.857756,-122.262349,354.0,571
190,60474000446,1,37.858494,-122.279074,512.0,570
191,60474000447,1,37.853072999999995,-122.27361,571.0,574
192,60474000448,1,37.8881,-122.26899999999999,302.0,560
193,60474000450,1,37.893113,-122.280399,442.0,595
194,60474000452,1,37.86677,-122.2727,466.0,603
195,60474006865,1,37.86495,-122.2982,463.0,563
196,60474006895,1,37.89385,-122.26786100000001,419.0,558
197,60474007267,1,37.860595,-122.258131,569.0,571
198,60474008119,1,37.8572,-122.2461,292.0,608
199,60474011300,1,37.859409,-122.271166,64.0,606
200,60474012715,1,37.867470000000004,-122.294921,366.0,569
201,60474012792,1,37.867470000000004,-122.294921,302.0,569
202,60480000457,85,37.397822999999995,-121.87991399999999,475.0,1422
203,60480000458,85,37.394096999999995,-121.864618,375.0,27
204,60480000459,85,37.413793,-121.871797,385.0,28
205,60480000460,85,37.410299,-121.858186,525.0,1423
206,60480000461,85,37.410934000000005,-121.869303,721.0,28
207,60480000462,85,37.394927,-121.839499,545.0,1421
208,60480000463,85,37.408784999999995,-121.881359,462.0,1426
209,60480000464,85,37.392665,-121.84468500000001,837.0,1365
210,60480000465,85,37.399924,-121.85728,632.0,1367
211,60480000466,85,37.404227,-121.857193,1085.0,1367
212,60480000467,85,37.390116,-121.85118,462.0,1365
213,60480000468,85,37.390297,-121.839046,326.0,1413
214,60480000469,85,37.380023,-121.873098,616.0,1425
215,60480010400,85,37.402714,-121.84988100000001,0.0,1367
216,60552000501,41,37.917320000000004,-122.693469,105.0,936
217,60591000534,13,37.928309999999996,-121.707853,620.0,842
218,60591000535,13,37.930703,-121.690722,937.0,841
219,60591000536,13,37.928036999999996,-121.689842,592.0,841
220,60591004444,13,37.937806,-121.715676,1164.0,842
221,60591008455,13,37.940483,-121.736029,670.0,842
222,60591010194,13,37.930358,-121.73035700000001,532.0,842
223,60591010474,13,37.919962,-121.738097,871.0,732
224,60591010753,13,37.954952,-121.73613799999998,878.0,842
225,60591010754,13,37.953070000000004,-121.707429,673.0,841
226,60591011574,13,37.919562,-121.75855200000001,1167.0,732
227,60591013420,13,37.94798,-121.68829099999999,606.0,841
228,60606000541,81,37.680568,-122.399556,177.0,1171
229,60606000542,81,37.6852,-122.405,155.0,1171
230,60606000543,81,37.706723,-122.438627,105.0,1173
231,60648000581,81,37.588448,-122.38683,1018.0,1206
232,60648000582,81,37.588273,-122.388356,609.0,1206
233,60648000583,81,37.588075,-122.37836999999999,486.0,1206
234,60648000584,81,37.57894,-122.3565,519.0,1208
235,60648000586,81,37.580327000000004,-122.340398,370.0,1212
236,60648007418,81,37.579685,-122.369518,347.0,1208
237,60675000595,13,37.877655,-121.640514,573.0,732
238,60675007653,13,37.901066,-121.59866399999999,500.0,732
239,60675010475,13,37.907409,-121.61917199999999,550.0,732
240,60675013821,13,37.87785,-121.63916100000002,575.0,732
241,60678000596,81,37.461833,-122.43551699999999,632.0,1383
242,60678000597,81,37.499522999999996,-122.464129,459.0,1324
243,60678000598,81,37.544082,-122.507871,334.0,1382
244,60678000599,81,37.473558000000004,-122.42823999999999,1020.0,1381
245,60678000600,81,37.46239,-122.435601,65.0,1383
246,60678000601,81,37.4642,-122.43510900000001,776.0,1383
247,60678000602,81,37.463009,-122.435372,37.0,1383
248,60702000646,55,38.579428,-122.58296999999999,499.0,948
249,60702000647,55,38.583557,-122.580347,351.0,948
250,60702007657,55,38.58314,-122.57819599999999,15.0,948
251,60714000650,85,37.277390999999994,-121.922021,644.0,1444
252,60714000652,85,37.271438,-121.92516,553.0,1338
253,60714000653,85,37.260736,-121.943909,552.0,1379
254,60714000654,85,37.273340999999995,-121.925693,1115.0,1338
255,60714000655,85,37.260822,-121.910574,491.0,1447
256,60720000657,85,37.298514000000004,-121.92190500000001,543.0,1335
257,60720000662,85,37.283202,-121.95638000000001,698.0,37
258,60720000663,85,37.265328000000004,-121.96479,691.0,101
259,60720000664,85,37.300664000000005,-121.94663700000001,701.0,35
260,60720000667,85,37.275259000000005,-121.98168000000001,631.0,39
261,60720000670,85,37.310943,-121.961175,614.0,33
262,60720000671,85,37.262582,-121.99635500000001,572.0,50
263,60720000672,85,37.307902,-121.94433400000001,874.0,35
264,60720000674,85,37.265789,-121.98738200000001,964.0,104
265,60720000675,85,37.294918,-121.95669299999999,501.0,97
266,60720007427,85,37.309712,-121.92478799999999,531.0,1334
267,60720011447,85,37.264364,-121.96465900000001,275.0,101
268,60723000658,85,37.310381,-121.966903,282.0,95
269,60723000665,85,37.303695000000005,-121.927225,1167.0,1334
270,60723000673,85,37.291087,-122.00025900000001,1474.0,52
271,60723000676,85,37.271383,-121.985928,1541.0,40
272,60723008122,85,37.241527000000005,-121.919977,1654.0,102
273,60723008350,85,37.253819,-121.899244,1514.0,1339
274,60723010663,85,37.264829999999996,-121.93744099999999,17.0,1337
275,60735000680,13,37.83076,-122.1665,70.0,878
276,60780000740,1,37.705938,-122.051047,1412.0,586
277,60780000741,1,37.69833,-122.0821,469.0,687
278,60780000742,1,37.704994,-122.07631699999999,2917.0,685
279,60780000744,1,37.71363,-122.09205800000001,141.0,588
280,60780000746,1,37.69885,-122.0649,477.0,686
281,60780000747,1,37.694354,-122.02537,140.0,702
282,60780000749,1,37.715832,-122.072177,501.0,587
283,60780000750,1,37.713,-122.092891,27.0,588
284,60780000752,1,37.707438,-122.058971,442.0,587
285,60780004339,1,37.712477,-122.03121100000001,439.0,586
286,60780006909,1,37.699197,-122.06078400000001,793.0,686
287,60780007661,1,37.707209000000006,-122.08913799999999,456.0,685
288,60780009342,1,37.699313000000004,-122.050578,653.0,586
289,60780009525,1,37.700627000000004,-122.093461,479.0,621
290,60870000884,97,38.258897,-122.66551499999998,252.0,395
291,60870013043,97,38.25819,-122.665601,18.0,395
292,60897000899,97,38.810721,-123.022846,389.0,336
293,60897000900,97,38.8123,-123.025225,559.0,336
294,60897000901,97,38.807682,-123.01932,18.0,336
295,60897000902,97,38.801891,-123.01948600000001,418.0,336
296,60897011806,97,38.807682,-123.01932,7.0,336
297,60994001076,97,38.340432,-122.68335,52.0,266
298,60994001077,97,38.357232,-122.690366,547.0,400
299,60994001078,97,38.364852,-122.69468,516.0,399
300,60994001079,97,38.340583,-122.705601,281.0,398
301,60994001081,97,38.340432,-122.68335,1426.0,266
302,60994001083,97,38.329799,-122.725422,424.0,397
303,60994001084,97,38.334505,-122.69936299999999,275.0,264
304,60994005461,97,38.351548,-122.68449299999999,774.0,409
305,60994009772,97,38.329519,-122.681022,599.0,267
306,60994010688,97,38.340137,-122.67404599999999,342.0,266
307,60994012635,97,38.34115,-122.69069099999999,175.0,266
308,60994013686,97,38.339090999999996,-122.699703,495.0,264
309,60994013725,97,38.325012,-122.69191000000001,124.0,262
310,61029001125,85,37.289087,-122.025228,383.0,105
311,61029001127,85,37.339009999999995,-122.0592,1485.0,25
312,61029001128,85,37.310747,-121.990094,591.0,1442
313,61029001129,85,37.306515999999995,-122.00743899999999,460.0,59
314,61029001132,85,37.328953000000006,-121.989108,668.0,1441
315,61029001133,85,37.320953,-122.03935800000001,693.0,54
316,61029001134,85,37.331265,-122.044835,680.0,57
317,61029001136,85,37.311126,-122.010994,960.0,62
318,61029001138,85,37.3118,-122.0506,1474.0,55
319,61029001139,85,37.3152,-122.054406,663.0,55
320,61029001141,85,37.306193,-122.025516,776.0,60
321,61029001142,85,37.30018,-122.0091,1317.0,59
322,61029001143,85,37.343059999999994,-122.0825,480.0,150
323,61029001144,85,37.299841,-122.019826,400.0,22
324,61029001146,85,37.347229999999996,-122.036546,721.0,171
325,61029001150,85,37.303457,-122.046973,531.0,55
326,61029001152,85,37.327865,-122.06331200000001,606.0,56
327,61029001153,85,37.344065,-122.026547,1192.0,64
328,61029001154,85,37.341045,-122.062505,633.0,25
329,61029004034,85,37.315289,-122.00885500000001,644.0,62
330,61029005406,85,37.303955,-121.99871399999999,573.0,21
331,61029007787,85,37.314398,-122.025861,555.0,61
332,61029008815,85,37.328915,-122.02777900000001,719.0,23
333,61029009356,85,37.292148,-122.010453,486.0,105
334,61029011448,85,37.328762,-122.027193,1249.0,23
335,61122001244,41,38.029058,-122.57426000000001,397.0,897
336,61122001247,41,38.030108,-122.547936,687.0,897
337,61122008822,41,38.00584,-122.55225700000001,465.0,926
338,61122010255,41,38.037168,-122.543544,436.0,897
339,61128001250,95,38.446882,-121.83576599999999,528.0,199
340,61128001251,95,38.446474,-121.815949,1124.0,428
341,61128001253,95,38.447938,-121.818992,75.0,428
342,61128001254,95,38.44802,-121.818671,524.0,428
343,61128010328,95,38.448324,-121.845533,598.0,199
344,61128010679,95,38.460438,-121.83033700000001,465.0,199
345,61128011236,95,38.44758,-121.820104,11.0,428
346,61128011473,95,38.44838,-121.834061,417.0,199
347,61161001291,97,38.320077000000005,-122.75179399999999,9.0,353
348,61161012748,97,38.320077000000005,-122.75179399999999,185.0,353
349,61182001300,85,37.368695,-121.838242,337.0,1415
350,61182001301,85,37.293197,-121.829977,1934.0,1347
351,61182001302,85,37.368903,-121.85765900000001,2968.0,1412
352,61182001303,85,37.366605,-121.83078400000001,1137.0,1415
353,61182001304,85,37.346212,-121.80786699999999,1380.0,1358
354,61182001305,85,37.253903,-121.819997,1812.0,165
355,61182001306,85,37.330518,-121.829947,1449.0,1356
356,61182001307,85,37.401632,-121.85125,2178.0,1367
357,61182001308,85,37.235555,-121.82866999999999,2227.0,257
358,61182001309,85,37.304449,-121.805902,2458.0,13
359,61182001310,85,37.318435,-121.84930800000001,1788.0,1451
360,61182006643,85,37.331920000000004,-121.829901,153.0,1356
361,61182010318,85,37.235555,-121.82866999999999,64.0,257
362,61182010320,85,37.368903,-121.85765900000001,123.0,1412
363,61182010402,85,37.35968,-121.81616100000001,422.0,1418
364,61182010664,85,37.372695,-121.89707299999999,288.0,362
365,61182010665,85,37.324036,-121.778677,2809.0,1402
366,61182010666,85,37.378190000000004,-121.838811,393.0,1363
367,61182011449,85,37.370062,-121.831703,812.0,1415
368,61182012236,85,37.369339000000004,-121.859804,484.0,1412
369,61182012769,85,37.346212,-121.80786699999999,360.0,1358
370,61182013019,85,37.24133,-121.826631,350.0,256
371,61182013023,85,37.368903,-121.85765900000001,267.0,1412
372,61182013815,85,37.318435,-121.84930800000001,193.0,1451
373,61182013926,85,37.32651,-121.834465,147.0,1355
374,61182013927,85,37.358674,-121.815468,81.0,1406
375,61263001425,1,37.832731,-122.27882199999999,524.0,575
376,61263001426,1,37.837762,-122.27478899999998,174.0,485
377,61314001490,85,37.306622999999995,-121.788724,353.0,1404
378,61314001491,85,37.332267,-121.79339499999999,669.0,1353
379,61314001492,85,37.309695,-121.778904,787.0,14
380,61314001493,85,37.315571999999996,-121.81175400000001,865.0,9
381,61314001494,85,37.319489000000004,-121.79869099999999,614.0,12
382,61314001495,85,37.306943,-121.801326,558.0,13
383,61314001496,85,37.326745,-121.82264599999999,615.0,10
384,61314001497,85,37.302113,-121.77859299999999,343.0,1403
385,61314001498,85,37.31556,-121.82524199999999,523.0,1350
386,61314001499,85,37.324024,-121.785757,1016.0,18
387,61314004054,85,37.279827000000004,-121.759725,654.0,1404
388,61314007708,85,37.327936,-121.78961899999999,673.0,17
389,61314007788,85,37.311741,-121.766101,762.0,14
390,61314008631,85,37.297208000000005,-121.78721000000002,742.0,1404
391,61314008836,85,37.319078000000005,-121.786675,709.0,18
392,61314009366,85,37.300422999999995,-121.809532,517.0,13
393,61314010321,85,37.310946,-121.761843,1143.0,14
394,61314011451,85,37.321748,-121.76943100000001,732.0,1402
395,61336001510,95,38.251504,-122.03669,2391.0,245
396,61336001514,95,38.241425,-122.01411499999999,642.0,189
397,61336001516,95,38.274561,-122.031328,1443.0,243
398,61336001518,95,38.251525,-122.05122,599.0,244
399,61336001520,95,38.266659999999995,-122.024303,688.0,389
400,61336001521,95,38.264053000000004,-122.01669,1134.0,390
401,61336001522,95,38.174508,-122.13766000000001,987.0,367
402,61336001523,95,38.267568,-122.06085300000001,747.0,242
403,61336001524,95,38.25934,-122.028894,754.0,388
404,61336001526,95,38.274561,-122.031328,391.0,243
405,61336001527,95,38.244890000000005,-122.063511,649.0,385
406,61336001528,95,38.288713,-122.116653,518.0,369
407,61336001530,95,38.262482,-121.99698000000001,608.0,393
408,61336002835,95,38.281214,-122.01722600000001,950.0,384
409,61336007282,95,38.23628,-122.04368899999999,982.0,189
410,61336007283,95,38.248537,-122.012037,587.0,391
411,61336007857,95,38.218302,-122.14603100000001,745.0,329
412,61336008837,95,38.192076,-122.14349399999999,629.0,367
413,61336009814,95,38.250186,-121.99601100000001,628.0,191
414,61336009815,95,38.271240999999996,-122.08119099999999,808.0,369
415,61336010429,95,38.199544,-122.146546,1820.0,367
416,61336011867,95,38.268153000000005,-122.013754,1.0,390
417,61336011891,95,38.265695,-122.05083700000002,792.0,246
418,61336011938,95,38.170455,-122.132442,592.0,367
419,61336011995,95,38.290791999999996,-122.04126399999998,640.0,369
420,61336012633,95,38.268153000000005,-122.013754,27.0,390
421,61336012797,95,38.253656,-122.04516399999999,127.0,245
422,61336013081,95,38.277390000000004,-122.038781,621.0,243
423,61401001606,97,38.473315,-122.88810500000001,79.0,331
424,61401012023,97,38.473315,-122.88810500000001,265.0,331
425,61413001616,97,38.556499,-123.264271,28.0,337
426,61437001643,85,37.326401000000004,-121.845289,541.0,1454
427,61437001644,85,37.304234,-121.851258,783.0,7
428,61437001645,85,37.285159,-121.820761,420.0,1347
429,61437001646,85,37.288625,-121.839743,638.0,1346
430,61437001647,85,37.325445,-121.851316,489.0,1452
431,61437001648,85,37.286505,-121.831621,479.0,1349
432,61437001649,85,37.337531,-121.862072,388.0,1391
433,61437001650,85,37.328688,-121.847563,440.0,1453
434,61437001651,85,37.282228,-121.830069,448.0,8
435,61437001652,85,37.30867,-121.83765,717.0,6
436,61437001653,85,37.289006,-121.82406200000001,734.0,1347
437,61437008352,85,37.315075,-121.848702,873.0,1451
438,61437008840,85,37.306853000000004,-121.823481,517.0,6
439,61437009827,85,37.321259000000005,-121.839753,541.0,1454
440,61437011452,85,37.296067,-121.811805,390.0,3
441,61437012031,85,37.284451000000004,-121.820342,456.0,1347
442,61437012639,85,37.324811,-121.852108,456.0,1452
443,61437012645,85,37.329615000000004,-121.855646,604.0,1452
444,61437013199,85,37.318435,-121.84930800000001,145.0,1451
445,61437013582,85,37.287861,-121.82395,613.0,1347
446,61437013740,85,37.328047,-121.845352,224.0,1454
447,61437013763,85,37.309627,-121.83745400000001,216.0,6
448,61440000488,1,37.562101,-122.052225,1022.0,280
449,61440001654,1,37.5637,-122.0182,2093.0,641
450,61440001655,1,37.531538,-121.993944,605.0,651
451,61440001656,1,37.527941999999996,-121.97604199999999,456.0,649
452,61440001657,1,37.540209000000004,-121.985712,754.0,724
453,61440001658,1,37.568028000000005,-122.01515500000001,676.0,641
454,61440001659,1,37.551722999999996,-122.02356599999999,484.0,644
455,61440001660,1,37.556824,-122.00013899999999,961.0,719
456,61440001661,1,37.543325,-121.94028999999999,788.0,723
457,61440001662,1,37.542932,-121.96568400000001,580.0,645
458,61440001663,1,37.544422,-122.004208,659.0,650
459,61440001664,1,37.551145,-121.948929,820.0,722
460,61440001665,1,37.519147,-121.95998200000001,489.0,652
461,61440001666,1,37.520092,-121.951117,472.0,727
462,61440001668,1,37.528118,-121.96393700000002,552.0,648
463,61440001669,1,37.546048,-121.940835,1017.0,723
464,61440001670,1,37.529589,-121.964577,1140.0,648
465,61440001671,1,37.524954,-121.96691100000001,2253.0,648
466,61440001672,1,37.529111,-121.98646799999999,1401.0,651
467,61440001673,1,37.487951,-121.922335,1018.0,654
468,61440001674,1,37.546341,-121.997606,591.0,650
469,61440001675,1,37.538789,-122.01176399999999,615.0,725
470,61440001676,1,37.519008,-121.974433,597.0,726
471,61440001677,1,37.52867,-121.9217,622.0,728
472,61440001678,1,37.544896,-121.935604,2069.0,723
473,61440001679,1,37.536551,-121.94617099999999,670.0,723
474,61440001680,1,37.576124,-121.9848,581.0,640
475,61440001683,1,37.56007,-122.016551,720.0,644
476,61440001684,1,37.561264,-121.983667,895.0,719
477,61440001685,1,37.561489,-122.031508,650.0,801
478,61440001686,1,37.520146000000004,-121.96446100000001,204.0,652
479,61440001687,1,37.557115,-122.016709,1207.0,644
480,61440001688,1,37.574908,-121.960917,559.0,796
481,61440001689,1,37.537639,-121.983232,729.0,724
482,61440001690,1,37.482827,-121.92328899999998,886.0,654
483,61440001691,1,37.577046,-122.031903,926.0,798
484,61440001692,1,37.551840000000006,-121.9951,1822.0,719
485,61440007479,1,37.538268,-121.991277,304.0,724
486,61440008138,1,37.572678,-122.052811,989.0,800
487,61440009139,1,37.506156,-121.926627,880.0,729
488,61440009369,1,37.520146000000004,-121.96446100000001,29.0,652
489,61440013083,1,37.538268,-121.991277,23.0,724
490,61440013675,1,37.54014,-121.985781,0.0,724
491,61443001695,85,37.319415,-122.009146,2245.0,62
492,61443001696,85,37.353753999999995,-122.035252,1965.0,173
493,61443001697,85,37.33591,-122.048321,2368.0,19
494,61443001698,85,37.300205,-122.003992,1788.0,21
495,61443001699,85,37.31542,-122.0564,2326.0,55
496,61443008353,85,37.351,-122.0358,8.0,171
497,61515001907,97,38.710260999999996,-122.91208,122.0,335
