GEOID,zone_id
484530024282,625
484530024291,626
484530024301,627
484530024302,628
484530024303,629
484530024311,630
484530024312,631
484530024313,632
484530024321,633
484530024331,634
484530024332,635
484530024341,636
484530024351,637
484530024352,638
484539800001,639
484530024322,640
484530022093,641
484530019162,642
484530019173,643
484530024361,644
484530018514,645
484530017741,646
484530017752,647
484530018531,648
484530018532,649
484530018642,650
484530019181,651
484530019183,652
484530018511,653
484530018512,654
484530022092,655
484530022102,656
484530018391,657
484530018392,658
484530018401,659
484530018402,660
484530018403,661
484530018411,662
484530018421,663
484530018562,664
484530018571,665
484530018572,666
484530018541,667
484530018542,668
484530018543,669
484530018413,670
484530018414,671
484530018422,672
484530018551,673
484530018552,674
484530018553,675
484530018554,676
484530018555,677
484530018581,678
484530018582,679
484530018583,680
484530018584,681
484530018585,682
484530018591,683
484530018592,684
484530018601,685
484530018602,686
484530018611,687
484530018612,688
484530018621,689
484530018622,690
484530018412,691
484530017141,692
484530017142,693
484530017143,694
484530017161,695
484530017162,696
484530017221,697
484530017222,698
484530017223,699
484530017551,700
484530017552,701
484530017561,702
484530017562,703
484530017571,704
484530017572,705
484530017601,706
484530017602,707
484530017611,708
484530017612,709
484530017651,710
484530017652,711
484530017811,712
484530017812,713
484530017821,714
484530017822,715
484530017823,716
484530025001,717
484530025002,718
484530025003,719
484530025004,720
484530017663,721
484530017802,722
484530017661,723
484530017662,724
484530017801,725
484530017791,726
484530017792,727
484530017793,728
484530017411,729
484530017421,730
484530017422,731
484530017681,732
484530017691,733
484530017692,734
484530017831,735
484530017832,736
484530017841,737
484530017842,738
484530017682,739
484530017731,740
484530017641,741
484530017412,742
484530017642,743
484530017711,744
484530017712,745
484530017732,746
484530017733,747
484530017781,748
484530017782,749
484530017331,750
484530017332,751
484910203111,752
484910203112,753
484910203151,754
484910203162,755
484910203171,756
484910203181,757
484910203182,758
484910203183,759
484910203101,760
484910203102,761
484910203131,762
484910203132,763
484910203133,764
484910203134,765
484910203152,766
484910203161,767
484910203172,768
484910203191,769
484910203201,770
484910203202,771
484910203203,772
484910203221,773
484910203222,774
484910203223,775
484910203224,776
484910203231,777
484910203232,778
484910203241,779
484910203242,780
484910203251,781
484910203252,782
484910203261,783
484910203262,784
484910203271,785
484910203272,786
484910203281,787
484910203282,788
484910203283,789
484910203012,790
484910203013,791
484910203021,792
484910203022,793
484910203121,794
484910203122,795
484910203123,796
484910203124,797
484910203141,798
484910203142,799
484910203143,800
484910203192,801
484910203211,802
484910203212,803
484910203243,804
484910203011,805
484910203204,806
484910202011,807
484910202012,808
484910202041,809
484910202031,810
484910202032,811
484910202042,812
484910202021,813
484910202022,814
484910202023,815
484910202043,816
484910202044,817
484910213001,818
484910213002,819
484910213003,820
484910213004,821
484910216012,822
484910216022,823
484910216031,824
484910216011,825
484910216013,826
484910216032,827
484910216021,828
484910204031,829
484910204032,830
484910204041,831
484910204042,832
484910204051,833
484910204052,834
484910204053,835
484910204054,836
484910204062,837
484910204081,838
484910204082,839
484910204083,840
484910204091,841
484910204102,842
484910204103,843
484910204111,844
484910204112,845
484910205031,846
484910205044,847
484910205081,848
484910205082,849
484910205091,850
484910205093,851
484910205101,852
484910205103,853
484910205051,854
484910205052,855
484910205061,856
484910205062,857
484910205063,858
484910205071,859
484910205072,860
484910205092,861
484910205102,862
484910205104,863
484910206022,864
484910201051,865
484910201052,866
484910201053,867
484910201061,868
484910201062,869
484910201071,870
484910201072,871
484910201073,872
484910201081,873
484910201082,874
484910201083,875
484910201091,876
484910201092,877
484910201093,878
484910201101,879
484910201102,880
484910201103,881
484910201111,882
484910201112,883
484910201121,884
484910201122,885
484910201131,886
484910201132,887
484910201141,888
484910201142,889
484910201143,890
484910201151,891
484910201152,892
484910206042,893
484910214011,894
484910214012,895
484910214013,896
484910214014,897
484910214021,898
484910214022,899
484910214023,900
484910214024,901
484910214031,902
484910214032,903
484910214033,904
484910215041,905
484910215042,906
484910215043,907
484910204061,908
484910204092,909
484910204101,910
484910204104,911
484910204113,912
484910207031,913
484910205032,914
484910205033,915
484910205041,916
484910205042,917
484910205043,918
484910206021,919
484910206023,920
484910206031,921
484910206032,922
484910206033,923
484910206051,924
484910206052,925
484910207011,926
484910207012,927
484910207032,928
484910207033,929
484910207034,930
484910207041,931
484910207042,932
484910207043,933
484910207061,934
484910207062,935
484910207071,936
484910207072,937
484910207081,938
484910207082,939
484910207083,940
484910215021,941
484910215022,942
484910215031,943
484910215032,944
484910215051,945
484910215052,946
484910215053,947
484910215061,948
484910215062,949
484910215071,950
484910215072,951
484910215073,952
484910215081,953
484910215082,954
484910215083,955
484910206041,956
484910208031,957
484910208033,958
484910208041,959
484910208051,960
484910208052,961
484910208053,962
484910208061,963
484910208071,964
484910208072,965
484910208073,966
484910208074,967
484910208091,968
484910208092,969
484910208093,970
484910208042,971
484910208043,972
484910208044,973
484910208045,974
484910208062,975
484910208081,976
484910208082,977
484910209001,978
484910209003,979
484910209004,980
484910210001,981
484910210002,982
484910210003,983
484910211001,984
484910211002,985
484910212011,986
484910212012,987
484910212021,988
484910212022,989
484910212031,990
484910212032,991
484910212033,992
484910209002,993
484910208032,994
